"Deployment ID","deployment","Site Number","OG Alternate","Quadrant","Organization","Year","Location","Public Latitude","Public Longitude","Start date","Start time","End date","End time","Camera Make and Model","Unit ID","Lure","Attractant_water","Attractant_linear features","Attractant_open areas"
"ABMI-W725-CCL-2018-02-13","ABMI-W725-CCL",725,,"CCL","ABMI",2018,"Calling Lake",55.51,-113.06,2018-2-13 0:00:00,1899-12-30 15:38:40,2018-8-6 0:00:00,1899-12-30 11:04:04,"RECONYX_PC900",1006,"No","Wet Margin Wetland","None","None"
"ABMI-725-NE-2018-02-13","ABMI-725-NE",725,,"NE","ABMI",2018,"Calling Lake",55.51,-113.06,2018-2-13 0:00:00,1899-12-30 12:18:40,2018-7-26 0:00:00,1899-12-30 12:18:56,"RECONYX_PC900",755,"Yes","None","None","None"
"ABMI-725-SW-VNA","ABMI-725-SW",725,,"SW","ABMI",2018,"Calling Lake",55.51,-113.06,,,,,"RECONYX_PC900",,"No","None","None","Other Natural Funnel"
"ABMI-W726-CCL-2018-02-18","ABMI-W726-CCL",726,,"CCL","ABMI",2018,"Calling Lake",55.48,-112.84,2018-2-18 0:00:00,1899-12-30 14:17:07,2018-8-5 0:00:00,1899-12-30 9:48:31,"RECONYX_PC900",1002,"No","Wet Margin Wetland","None","None"
"ABMI-726-NE-2018-02-20","ABMI-726-NE",726,,"NE","ABMI",2018,"Calling Lake",55.48,-112.84,2018-2-20 0:00:00,1899-12-30 12:58:30,2018-8-5 0:00:00,1899-12-30 10:56:56,"RECONYX_PC900",579,"Yes","None","Game Trail","None"
"ABMI-726-SW-VNA","ABMI-726-SW",726,,"SW","ABMI",2018,"Calling Lake",55.48,-112.84,,,,,"RECONYX_PC900",,"No","None","None","None"
"ABMI-W727-CL-2018-01-26","ABMI-W727-CL",727,,"CL","ABMI",2018,"Calling Lake",55.44,-112.50,2018-1-26 0:00:00,1899-12-30 15:21:53,2018-7-19 0:00:00,1899-12-30 8:55:05,"RECONYX_PC900",377,"No","Wet Margin Wetland","None","None"
"ABMI-727-NE-2018-01-25","ABMI-727-NE",727,,"NE","ABMI",2018,"Calling Lake",55.44,-112.50,2018-1-25 0:00:00,1899-12-30 16:58:07,2018-7-9 0:00:00,1899-12-30 10:32:18,"RECONYX_PC900",773,"Yes","None","None","None"
"ABMI-727-SW-2018-01-25","ABMI-727-SW",727,,"SW","ABMI",2018,"Calling Lake",55.44,-112.50,2018-1-25 0:00:00,1899-12-30 15:59:51,2018-7-9 0:00:00,1899-12-30 13:03:57,"RECONYX_PC900",403,"No","None","None","None"
"ABMI-W741-CCL-2018-01-27","ABMI-W741-CCL",741,,"CCL","ABMI",2018,"Tangent",55.71,-117.78,2018-1-27 0:00:00,1899-12-30 14:40:15,2018-7-7 0:00:00,1899-12-30 9:31:34,"RECONYX_PC900",610,"No","Wet Margin Wetland","None","None"
"ABMI-741-NE-2018-01-25","ABMI-741-NE",741,,"NE","ABMI",2018,"Tangent",55.71,-117.78,2018-1-25 0:00:00,1899-12-30 16:07:17,2018-7-6 0:00:00,1899-12-30 9:38:58,"RECONYX_PC900",1012,"Yes","None","Game Trail","Agriculture Field"
"ABMI-741-SW-2018-01-25","ABMI-741-SW",741,,"SW","ABMI",2018,"Tangent",55.71,-117.78,2018-1-25 0:00:00,1899-12-30 16:58:26,2018-7-6 0:00:00,1899-12-30 10:29:23,"RECONYX_PC900",605,"No","None","None","Agriculture Field"
"ABMI-W742-CL-2018-01-28","ABMI-W742-CL",742,,"CL","ABMI",2018,"Girouxville",55.71,-117.47,2018-1-28 0:00:00,1899-12-30 11:47:50,2018-5-28 0:00:00,1899-12-30 17:03:55,"RECONYX_PC900",364,"No","Marsh","None","None"
"ABMI-742-NE-2018-01-28","ABMI-742-NE",742,,"NE","ABMI",2018,"Girouxville",55.71,-117.47,2018-1-28 0:00:00,1899-12-30 14:31:05,2018-7-6 0:00:00,1899-12-30 15:13:18,"RECONYX_PC900",751,"Yes","None","None","Pasture"
"ABMI-742-SW-2018-01-28","ABMI-742-SW",742,,"SW","ABMI",2018,"Girouxville",55.71,-117.47,2018-1-28 0:00:00,1899-12-30 15:44:24,2018-7-6 0:00:00,1899-12-30 14:18:25,"RECONYX_PC900",389,"No","None","Cutline","Pasture"
"ABMI-W743-CCL-2018-01-27","ABMI-W743-CCL",743,,"CCL","ABMI",2018,"Falher",55.69,-117.22,2018-1-27 0:00:00,1899-12-30 13:03:14,2018-7-5 0:00:00,1899-12-30 14:50:32,"RECONYX_PC900",431,"No","Wet Margin Wetland","None","Agriculture Field"
"ABMI-743-NE-2018-01-26","ABMI-743-NE",743,,"NE","ABMI",2018,"Falher",55.69,-117.22,2018-1-26 0:00:00,1899-12-30 22:57:08,2018-7-4 0:00:00,1899-12-30 2:05:37,"RECONYX_PC900",809,"Yes","None","None","Agriculture Field"
"ABMI-743-SW-2018-01-27","ABMI-743-SW",743,,"SW","ABMI",2018,"Falher",55.69,-117.22,2018-1-27 0:00:00,1899-12-30 11:59:57,2018-7-4 0:00:00,1899-12-30 13:41:29,"RECONYX_PC900",592,"No","None","None","Agriculture Field"
"ABMI-W756-CCL-2018-02-20","ABMI-W756-CCL",756,,"CCL","ABMI",2018,"Calling Lake",55.34,-113.13,2018-2-20 0:00:00,1899-12-30 12:36:53,2018-8-5 0:00:00,1899-12-30 12:39:32,"RECONYX_PC900",437,"No","Wet Margin Wetland","None","None"
"ABMI-756-NE-2018-02-20","ABMI-756-NE",756,,"NE","ABMI",2018,"Calling Lake",55.34,-113.13,2018-2-20 0:00:00,1899-12-30 11:50:28,2018-8-6 0:00:00,1899-12-30 10:23:03,"RECONYX_PC900",36,"Yes","None","None","None"
"ABMI-756-SW-2018-02-20","ABMI-756-SW",756,,"SW","ABMI",2018,"Calling Lake",55.34,-113.13,2018-2-20 0:00:00,1899-12-30 10:56:09,2018-2-20 0:00:00,1899-12-30 17:00:00,"RECONYX_PC900",87,"No","None","Game Trail","None"
"ABMI-W757-CCL-2018-02-14","ABMI-W757-CCL",757,,"CCL","ABMI",2018,"Calling Lake",55.32,-112.86,2018-2-14 0:00:00,1899-12-30 14:37:25,2018-8-5 0:00:00,1899-12-30 15:33:08,"RECONYX_PC900",728,"No","Wet Margin Wetland","None","None"
"ABMI-757-NE-2018-02-14","ABMI-757-NE",757,,"NE","ABMI",2018,"Calling Lake",55.32,-112.86,2018-2-14 0:00:00,1899-12-30 10:36:19,2018-7-7 0:00:00,1899-12-30 12:15:37,"RECONYX_PC900",998,"Yes","Swamp","None","Clearcut"
"ABMI-757-SW-2018-02-14","ABMI-757-SW",757,,"SW","ABMI",2018,"Calling Lake",55.32,-112.86,2018-2-14 0:00:00,1899-12-30 9:15:58,2018-7-25 0:00:00,1899-12-30 9:45:58,"RECONYX_PC900",733,"No","None","None","Other Natural Funnel"
"ABMI-W758-CL-2018-01-24","ABMI-W758-CL",758,,"CL","ABMI",2018,"Calling Lake",55.27,-112.54,2018-1-24 0:00:00,1899-12-30 12:50:25,2018-7-18 0:00:00,1899-12-30 10:09:19,"RECONYX_PC900",194,"No","Wet Margin Wetland","None","None"
"ABMI-758-NE-2018-01-25","ABMI-758-NE",758,,"NE","ABMI",2018,"Calling Lake",55.27,-112.54,2018-1-25 0:00:00,1899-12-30 11:46:02,2018-7-10 0:00:00,1899-12-30 12:38:55,"RECONYX_PC900",56,"Yes","None","None","None"
"ABMI-758-SW-2018-01-25","ABMI-758-SW",758,,"SW","ABMI",2018,"Calling Lake",55.27,-112.54,2018-1-25 0:00:00,1899-12-30 12:41:55,2018-7-10 0:00:00,1899-12-30 13:24:14,"RECONYX_PC900",428,"No","None","None","None"
"ABMI-767-NE-2017-12-14","ABMI-767-NE",767,,"NE","ABMI",2018,"Gordondale",55.67,-119.73,2017-12-14 0:00:00,1899-12-30 12:04:47,2018-7-6 0:00:00,1899-12-30 11:50:27,"RECONYX_PC900",600,"Yes","None","None","None"
"ABMI-767-NW-2017-12-14","ABMI-767-NW",767,,"NW","ABMI",2018,"Gordondale",55.67,-119.73,2017-12-14 0:00:00,1899-12-30 11:17:12,2018-7-6 0:00:00,1899-12-30 17:53:03,"RECONYX_PC900",346,"No","None","None","None"
"ABMI-767-SE-2017-12-14","ABMI-767-SE",767,,"SE","ABMI",2018,"Gordondale",55.67,-119.73,2017-12-14 0:00:00,1899-12-30 13:42:27,2018-7-6 0:00:00,1899-12-30 12:37:37,"RECONYX_PC900",439,"No","None","None","None"
"ABMI-767-SW-2017-12-14","ABMI-767-SW",767,,"SW","ABMI",2018,"Gordondale",55.67,-119.73,2017-12-14 0:00:00,1899-12-30 13:04:36,2018-7-6 0:00:00,1899-12-30 18:27:32,"RECONYX_PC900",770,"Yes","None","None","None"
"ABMI-768-NE-2017-12-14","ABMI-768-NE",768,,"NE","ABMI",2018,"Gordondale",55.62,-119.43,2017-12-14 0:00:00,1899-12-30 15:56:21,2018-7-9 0:00:00,1899-12-30 9:24:03,"RECONYX_PC900",745,"Yes","None","Cutline","None"
"ABMI-768-NW-2017-12-14","ABMI-768-NW",768,,"NW","ABMI",2018,"Gordondale",55.62,-119.43,2017-12-14 0:00:00,1899-12-30 15:19:06,2018-7-9 0:00:00,1899-12-30 9:07:07,"RECONYX_PC900",620,"No","None","None","None"
"ABMI-768-SE-2017-12-14","ABMI-768-SE",768,,"SE","ABMI",2018,"Gordondale",55.62,-119.43,2017-12-14 0:00:00,1899-12-30 16:39:27,2018-7-9 0:00:00,1899-12-30 9:40:36,"RECONYX_PC900",542,"No","None","None","Other Natural Funnel"
"ABMI-768-SW-2017-12-14","ABMI-768-SW",768,,"SW","ABMI",2018,"Gordondale",55.62,-119.43,2017-12-14 0:00:00,1899-12-30 17:13:42,2018-1-10 0:00:00,1899-12-30 15:00:11,"RECONYX_PC900",356,"Yes","None","None","None"
"ABMI-769-NE-2017-12-15","ABMI-769-NE",769,,"NE","ABMI",2018,"Woking",55.62,-119.09,2017-12-15 0:00:00,1899-12-30 17:10:21,2018-7-7 0:00:00,1899-12-30 13:27:19,"RECONYX_PC900",705,"Yes","None","Game Trail","None"
"ABMI-769-NW-2017-12-15","ABMI-769-NW",769,,"NW","ABMI",2018,"Woking",55.62,-119.09,2017-12-15 0:00:00,1899-12-30 15:26:40,2018-7-7 0:00:00,1899-12-30 14:32:30,"RECONYX_PC900",699,"No","None","None","None"
"ABMI-769-SE-2017-12-15","ABMI-769-SE",769,,"SE","ABMI",2018,"Woking",55.62,-119.09,2017-12-15 0:00:00,1899-12-30 17:26:49,2018-7-7 0:00:00,1899-12-30 16:22:39,"RECONYX_PC900",769,"No","None","None","None"
"ABMI-769-SW-2017-12-15","ABMI-769-SW",769,,"SW","ABMI",2018,"Woking",55.62,-119.09,2017-12-15 0:00:00,1899-12-30 16:02:04,2018-7-7 0:00:00,1899-12-30 16:59:10,"RECONYX_PC900",568,"Yes","None","None","None"
"ABMI-782-NE-2018-01-09","ABMI-782-NE",782,,"NE","ABMI",2018,"Widewater",55.36,-115.04,2018-1-9 0:00:00,1899-12-30 16:44:45,2018-7-8 0:00:00,1899-12-30 11:45:01,"RECONYX_PC900",299,"Yes","Wet Margin River/Stream","None","None"
"ABMI-782-NW-2018-01-09","ABMI-782-NW",782,,"NW","ABMI",2018,"Widewater",55.36,-115.04,2018-1-9 0:00:00,1899-12-30 15:36:58,2018-7-8 0:00:00,1899-12-30 10:50:45,"RECONYX_PC900",177,"No","None","Game Trail","None"
"ABMI-782-SE-2018-01-09","ABMI-782-SE",782,,"SE","ABMI",2018,"Widewater",55.36,-115.04,2018-1-9 0:00:00,1899-12-30 10:52:23,2018-7-8 0:00:00,1899-12-30 12:19:32,"RECONYX_PC900",355,"No","None","None","None"
"ABMI-782-SW-2018-01-09","ABMI-782-SW",782,,"SW","ABMI",2018,"Widewater",55.36,-115.04,2018-1-9 0:00:00,1899-12-30 14:16:38,2018-7-8 0:00:00,1899-12-30 13:10:59,"RECONYX_PC900",899,"Yes","None","None","None"
"ABMI-799-NE-2017-12-13","ABMI-799-NE",799,,"NE","ABMI",2018,"Hythe",55.45,-119.77,2017-12-13 0:00:00,1899-12-30 14:34:10,2018-7-8 0:00:00,1899-12-30 10:19:34,"RECONYX_PC900",73,"Yes","None","None","Clearcut"
"ABMI-799-NW-2017-12-13","ABMI-799-NW",799,,"NW","ABMI",2018,"Hythe",55.45,-119.77,2017-12-13 0:00:00,1899-12-30 15:32:41,2018-7-8 0:00:00,1899-12-30 10:57:33,"RECONYX_PC900",114,"No","None","Game Trail","None"
"ABMI-799-SE-2017-12-13","ABMI-799-SE",799,,"SE","ABMI",2018,"Hythe",55.45,-119.77,2017-12-13 0:00:00,1899-12-30 16:25:15,2018-7-8 0:00:00,1899-12-30 9:41:38,"RECONYX_PC900",44,"No","None","None","Clearcut"
"ABMI-799-SW-2017-12-13","ABMI-799-SW",799,,"SW","ABMI",2018,"Hythe",55.45,-119.77,2017-12-13 0:00:00,1899-12-30 17:00:39,2018-7-8 0:00:00,1899-12-30 8:54:18,"RECONYX_PC900",343,"Yes","None","None","None"
"ABMI-W7-CCL-2017-11-30","ABMI-W7-CCL",7,,"CCL","ABMI",2018,"Fort Chipewyan",59.82,-110.37,2017-11-30 0:00:00,1899-12-30 11:00:00,2018-8-4 0:00:00,1899-12-30 18:44:37,"RECONYX_PC900",54,"No","Beaver Dam","None","None"
"ABMI-7-NE-2017-11-30","ABMI-7-NE",7,,"NE","ABMI",2018,"Fort Chipewyan",59.82,-110.37,2017-11-30 0:00:00,1899-12-30 10:39:24,2018-8-5 0:00:00,1899-12-30 7:39:14,"RECONYX_PC900",531,"No","None","None","Other Natural Funnel"
"ABMI-7-SW-2017-11-30","ABMI-7-SW",7,,"SW","ABMI",2018,"Fort Chipewyan",59.82,-110.37,2017-11-30 0:00:00,1899-12-30 10:19:46,2018-8-5 0:00:00,1899-12-30 10:57:16,"RECONYX_PC900",479,"Yes","Lake","None","Other Natural Funnel"
"ABMI-800-NE-2017-12-15","ABMI-800-NE",800,,"NE","ABMI",2018,"Hythe",55.46,-119.41,2017-12-15 0:00:00,1899-12-30 23:54:37,2018-7-6 0:00:00,1899-12-30 2:44:25,"RECONYX_PC900",934,"Yes","None","None","Agriculture Field"
"ABMI-800-NW-2017-12-15","ABMI-800-NW",800,,"NW","ABMI",2018,"Hythe",55.46,-119.41,2017-12-15 0:00:00,1899-12-30 10:06:29,2018-7-5 0:00:00,1899-12-30 15:05:29,"RECONYX_PC900",714,"No","None","None","Agriculture Field"
"ABMI-800-SE-2017-12-15","ABMI-800-SE",800,,"SE","ABMI",2018,"Hythe",55.46,-119.41,2017-12-15 0:00:00,1899-12-30 11:17:46,2018-7-5 0:00:00,1899-12-30 14:30:15,"RECONYX_PC900",454,"No","None","None","Agriculture Field"
"ABMI-800-SW-2017-12-15","ABMI-800-SW",800,,"SW","ABMI",2018,"Hythe",55.46,-119.41,2017-12-15 0:00:00,1899-12-30 10:43:15,2018-7-5 0:00:00,1899-12-30 14:15:11,"RECONYX_PC900",704,"No","None","None","Agriculture Field"
"ABMI-801-NE-2017-12-13","ABMI-801-NE",801,,"NE","ABMI",2018,"La Glace",55.46,-119.17,2017-12-13 0:00:00,1899-12-30 12:48:08,2018-7-2 0:00:00,1899-12-30 17:15:24,"RECONYX_PC900",76,"Yes","None","None","Pasture"
"ABMI-801-NW-2017-12-13","ABMI-801-NW",801,,"NW","ABMI",2018,"La Glace",55.46,-119.17,2017-12-13 0:00:00,1899-12-30 16:47:38,2018-7-2 0:00:00,1899-12-30 17:47:25,"RECONYX_PC900",825,"No","None","None","Agriculture Field"
"ABMI-801-SE-2017-12-13","ABMI-801-SE",801,,"SE","ABMI",2018,"La Glace",55.46,-119.17,2017-12-13 0:00:00,1899-12-30 14:30:16,2018-7-2 0:00:00,1899-12-30 16:43:08,"RECONYX_PC900",700,"No","None","None","Agriculture Field"
"ABMI-801-SW-2017-12-13","ABMI-801-SW",801,,"SW","ABMI",2018,"La Glace",55.46,-119.17,2017-12-13 0:00:00,1899-12-30 10:50:17,2018-2-4 0:00:00,1899-12-30 1:00:00,"RECONYX_PC900",82,"Yes","None","None","Pasture"
"ABMI-816-NE-2018-01-29","ABMI-816-NE",816,,"NE","ABMI",2018,"Slave Lake",55.08,-114.51,2018-1-29 0:00:00,1899-12-30 15:48:58,2018-7-7 0:00:00,1899-12-30 10:47:22,"RECONYX_PC900",572,"Yes","None","None","None"
"ABMI-816-NW-2018-01-29","ABMI-816-NW",816,,"NW","ABMI",2018,"Slave Lake",55.08,-114.51,2018-1-29 0:00:00,1899-12-30 14:50:03,2018-7-7 0:00:00,1899-12-30 11:27:59,"RECONYX_PC900",311,"No","None","None","Well Site"
"ABMI-816-SE-2018-01-29","ABMI-816-SE",816,,"SE","ABMI",2018,"Slave Lake",55.08,-114.51,2018-1-29 0:00:00,1899-12-30 13:55:20,2018-7-7 0:00:00,1899-12-30 9:27:49,"RECONYX_PC900",911,"No","None","None","None"
"ABMI-816-SW-2018-01-29","ABMI-816-SW",816,,"SW","ABMI",2018,"Slave Lake",55.08,-114.51,2018-1-29 0:00:00,1899-12-30 13:09:34,2018-7-7 0:00:00,1899-12-30 10:09:43,"RECONYX_PC900",410,"Yes","None","None","None"
"ABMI-W829-CCL-2018-01-29","ABMI-W829-CCL",829,,"CCL","ABMI",2018,"Cold Lake",54.67,-110.54,2018-1-29 0:00:00,1899-12-30 12:30:41,2018-7-22 0:00:00,1899-12-30 15:22:49,"RECONYX_PC900",497,"No","Lake","None","None"
"ABMI-829-NE-2018-01-29","ABMI-829-NE",829,,"NE","ABMI",2018,"Cold Lake",54.67,-110.54,2018-1-29 0:00:00,1899-12-30 13:58:00,2018-7-9 0:00:00,1899-12-30 10:49:34,"RECONYX_PC900",719,"Yes","None","None","Other Natural Funnel"
"ABMI-829-SW-2018-01-29","ABMI-829-SW",829,,"SW","ABMI",2018,"Cold Lake",54.67,-110.54,2018-1-29 0:00:00,1899-12-30 15:28:42,2018-7-9 0:00:00,1899-12-30 12:11:06,"RECONYX_PC900",1029,"No","Swamp","None","Other Natural Funnel"
"ABMI-W830-CCL-VNA","ABMI-W830-CCL",830,,"CCL","ABMI",2018,"Cold Lake",54.63,-110.17,,,,,"RECONYX_PC900",,"No","DNC","DNC","DNC"
"ABMI-830-NE-2018-01-30","ABMI-830-NE",830,,"NE","ABMI",2018,"Cold Lake",54.63,-110.17,2018-1-30 0:00:00,1899-12-30 14:46:55,2018-7-10 0:00:00,1899-12-30 9:58:19,"RECONYX_PC900",1017,"Yes","None","Game Trail","None"
"ABMI-830-SW-VNA","ABMI-830-SW",830,,"SW","ABMI",2018,"Cold Lake",54.63,-110.17,,,,,"RECONYX_PC900",223,"No","Swamp","None","Other Natural Funnel"
"ABMI-831-NE-2017-12-14","ABMI-831-NE",831,,"NE","ABMI",2018,"Hythe",55.28,-119.81,2017-12-14 0:00:00,1899-12-30 18:49:15,2018-7-3 0:00:00,1899-12-30 7:57:39,"RECONYX_PC900",383,"Yes","None","Gravel Road","Pasture"
"ABMI-831-NW-VNA","ABMI-831-NW",831,,"NW","ABMI",2018,"Hythe",55.28,-119.81,,,,,"RECONYX_PC900",757,"No","None","DNC","Pasture"
"ABMI-831-SE-2017-12-14","ABMI-831-SE",831,,"SE","ABMI",2018,"Hythe",55.28,-119.81,2017-12-14 0:00:00,1899-12-30 15:12:48,2018-7-3 0:00:00,1899-12-30 13:51:23,"RECONYX_PC900",371,"No","Swamp","None","None"
"ABMI-831-SW-2017-12-14","ABMI-831-SW",831,,"SW","ABMI",2018,"Hythe",55.28,-119.81,2017-12-14 0:00:00,1899-12-30 13:54:30,2018-7-3 0:00:00,1899-12-30 16:07:37,"RECONYX_PC900",647,"Yes","None","None","Agriculture Field"
"ABMI-832-NE-2017-12-15","ABMI-832-NE",832,,"NE","ABMI",2018,"Hythe",55.28,-119.58,2017-12-15 0:00:00,1899-12-30 14:49:15,2018-7-5 0:00:00,1899-12-30 11:27:03,"RECONYX_PC900",478,"Yes","None","None","None"
"ABMI-832-NW-2017-12-15","ABMI-832-NW",832,,"NW","ABMI",2018,"Hythe",55.28,-119.58,2017-12-15 0:00:00,1899-12-30 13:38:19,2018-7-5 0:00:00,1899-12-30 12:02:54,"RECONYX_PC900",3,"No","None","None","Agriculture Field"
"ABMI-832-SE-2017-12-15","ABMI-832-SE",832,,"SE","ABMI",2018,"Hythe",55.28,-119.58,2017-12-15 0:00:00,1899-12-30 10:05:08,2018-7-5 0:00:00,1899-12-30 10:45:11,"RECONYX_PC900",680,"No","None","None","Agriculture Field"
"ABMI-832-SW-2017-12-15","ABMI-832-SW",832,,"SW","ABMI",2018,"Hythe",55.28,-119.58,2017-12-15 0:00:00,1899-12-30 12:11:28,2018-7-5 0:00:00,1899-12-30 12:30:40,"RECONYX_PC900",456,"Yes","None","None","Agriculture Field"
"ABMI-833-NE-2017-12-13","ABMI-833-NE",833,,"NE","ABMI",2018,"La Glace",55.29,-119.20,2017-12-13 0:00:00,1899-12-30 11:09:36,2018-7-4 0:00:00,1899-12-30 15:17:44,"RECONYX_PC900",141,"Yes","None","None","Agriculture Field"
"ABMI-833-NW-2017-12-13","ABMI-833-NW",833,,"NW","ABMI",2018,"La Glace",55.29,-119.20,2017-12-13 0:00:00,1899-12-30 10:13:30,2018-7-5 0:00:00,1899-12-30 10:35:31,"RECONYX_PC900",,"No","None","None","Clearcut"
"ABMI-833-SE-2017-12-13","ABMI-833-SE",833,,"SE","ABMI",2018,"La Glace",55.29,-119.20,2017-12-13 0:00:00,1899-12-30 11:59:15,2018-7-4 0:00:00,1899-12-30 15:45:20,"RECONYX_PC900",267,"No","None","None","Agriculture Field"
"ABMI-833-SW-2017-12-13","ABMI-833-SW",833,,"SW","ABMI",2018,"La Glace",55.29,-119.20,2017-12-13 0:00:00,1899-12-30 12:47:31,2018-7-4 0:00:00,1899-12-30 16:05:31,"RECONYX_PC900",385,"Yes","None","None","None"
"ABMI-848-NE-2018-03-16","ABMI-848-NE",848,,"NE","ABMI",2018,"Slave Lake",54.90,-114.57,2018-3-16 0:00:00,1899-12-30 12:50:37,2018-7-6 0:00:00,1899-12-30 10:37:25,"RECONYX_PC900",263,"Yes","None","None","None"
"ABMI-848-NW-2018-03-16","ABMI-848-NW",848,,"NW","ABMI",2018,"Slave Lake",54.90,-114.57,2018-3-16 0:00:00,1899-12-30 14:53:45,2018-7-6 0:00:00,1899-12-30 11:22:13,"RECONYX_PC900",150,"No","Beaver Dam","None","None"
"ABMI-848-SE-2018-03-16","ABMI-848-SE",848,,"SE","ABMI",2018,"Slave Lake",54.90,-114.57,2018-3-16 0:00:00,1899-12-30 17:39:33,2018-7-6 0:00:00,1899-12-30 17:59:55,"RECONYX_PC900",906,"No","None","None","None"
"ABMI-848-SW-2018-03-16","ABMI-848-SW",848,,"SW","ABMI",2018,"Slave Lake",54.90,-114.57,2018-3-16 0:00:00,1899-12-30 16:17:11,2018-7-6 0:00:00,1899-12-30 17:25:40,"RECONYX_PC900",447,"Yes","None","None","None"
"ABMI-W861-CCL-2018-01-31","ABMI-W861-CCL",861,,"CCL","ABMI",2018,"Ardmore",54.46,-110.59,2018-1-31 0:00:00,1899-12-30 10:07:55,2018-7-23 0:00:00,1899-12-30 17:02:26,"RECONYX_PC900",476,"No","Lake","None","None"
"ABMI-861-NE-2018-01-25","ABMI-861-NE",861,,"NE","ABMI",2018,"Ardmore",54.46,-110.59,2018-1-25 0:00:00,1899-12-30 12:16:39,2018-7-10 0:00:00,1899-12-30 13:06:18,"RECONYX_PC900",481,"No","None","None","Pasture"
"ABMI-861-SW-2018-02-01","ABMI-861-SW",861,,"SW","ABMI",2018,"Ardmore",54.46,-110.59,2018-2-1 0:00:00,1899-12-30 14:27:48,2018-7-10 0:00:00,1899-12-30 14:26:06,"RECONYX_PC900",941,"Yes","None","Truck/Quad Trail","Other Natural Funnel"
"ABMI-W862-CL-2018-01-30","ABMI-W862-CL",862,,"CL","ABMI",2018,"Cold Lake",54.40,-110.26,2018-1-30 0:00:00,1899-12-30 17:09:39,2018-7-20 0:00:00,1899-12-30 11:00:00,"RECONYX_PC900",309,"No","Lake","None","None"
"ABMI-862-NE-2017-01-25","ABMI-862-NE",862,,"NE","ABMI",2018,"Cold Lake",54.40,-110.26,2017-1-25 0:00:00,1899-12-30 12:45:06,2017-7-9 0:00:00,1899-12-30 15:57:11,"RECONYX_PC900",923,"No","None","None","Agriculture Field"
"ABMI-862-SW-2018-01-31","ABMI-862-SW",862,,"SW","ABMI",2018,"Cold Lake",54.40,-110.26,2018-1-31 0:00:00,1899-12-30 11:32:28,2018-7-9 0:00:00,1899-12-30 15:26:34,"RECONYX_PC900",344,"Yes","None","None","Agriculture Field"
"ABMI-W887-CCL-2018-03-22","ABMI-W887-CCL",887,,"CCL","ABMI",2018,"Kikino",54.51,-112.46,2018-3-22 0:00:00,1899-12-30 9:47:52,2018-6-13 0:00:00,1899-12-30 16:18:57,"RECONYX_PC900",657,"No","Marsh","None","None"
"ABMI-887-NE-2018-03-22","ABMI-887-NE",887,,"NE","ABMI",2018,"Kikino",54.51,-112.46,2018-3-22 0:00:00,1899-12-30 11:04:37,2018-7-20 0:00:00,1899-12-30 9:34:41,"RECONYX_PC900",958,"Yes","None","None","Other Natural Funnel"
"ABMI-887-SW-2018-03-22","ABMI-887-SW",887,,"SW","ABMI",2018,"Kikino",54.51,-112.46,2018-3-22 0:00:00,1899-12-30 11:48:07,2018-7-20 0:00:00,1899-12-30 12:08:38,"RECONYX_PC900",762,"No","None","None","Other Natural Funnel"
"ABMI-W888-CCL-2018-03-07","ABMI-W888-CCL",888,,"CCL","ABMI",2018,"Kikino",54.47,-112.16,2018-3-7 0:00:00,1899-12-30 13:41:53,2018-7-24 0:00:00,1899-12-30 10:10:03,"RECONYX_PC900",834,"No","Marsh","None","None"
"ABMI-888-NE-2018-03-07","ABMI-888-NE",888,,"NE","ABMI",2018,"Kikino",54.47,-112.16,2018-3-7 0:00:00,1899-12-30 12:01:52,2018-7-25 0:00:00,1899-12-30 9:55:11,"RECONYX_PC900",975,"Yes","None","None","Other Natural Funnel"
"ABMI-888-SW-2018-03-07","ABMI-888-SW",888,,"SW","ABMI",2018,"Kikino",54.47,-112.16,2018-3-7 0:00:00,1899-12-30 11:09:04,2018-7-25 0:00:00,1899-12-30 11:23:29,"RECONYX_PC900",109,"No","None","None","Other Natural Funnel"
"ABMI-W889-CCL-2018-01-25","ABMI-W889-CCL",889,,"CCL","ABMI",2018,"Kikino",54.43,-111.91,2018-1-25 0:00:00,1899-12-30 10:58:08,2018-6-8 0:00:00,1899-12-30 14:08:28,"RECONYX_PC900",80,"No","Swamp","None","None"
"ABMI-889-NE-2018-01-25","ABMI-889-NE",889,,"NE","ABMI",2018,"Kikino",54.43,-111.91,2018-1-25 0:00:00,1899-12-30 14:26:00,2018-7-19 0:00:00,1899-12-30 10:37:15,"RECONYX_PC900",440,"Yes","None","Game Trail","Other Natural Funnel"
"ABMI-889-SW-2018-01-25","ABMI-889-SW",889,,"SW","ABMI",2018,"Kikino",54.43,-111.91,2018-1-25 0:00:00,1899-12-30 13:21:28,2018-7-19 0:00:00,1899-12-30 12:13:07,"RECONYX_PC900",1028,"No","None","None","Other Natural Funnel"
"ABMI-W8-CCL-2017-11-29","ABMI-W8-CCL",8,,"CCL","ABMI",2018,"Fort Chipewyan",59.74,-110.10,2017-11-29 0:00:00,1899-12-30 15:56:31,2018-8-5 0:00:00,1899-12-30 10:43:58,"RECONYX_PC900",229,"No","Wet Margin Wetland","Game Trail","None"
